username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2010-10-11 23:44	0	0	""The story of the President's nun and charges of possible intimidation of a hospital executive over ObamaCare ..." http://bit.ly/aRzGkh"				"27080156307"	https://twitter.com/kafbst/status/27080156307
	2010-10-11 23:43	0	0	"ObamaCare Tremors Shake the Nation http://socialismalerts.com/blog_post/show/812 http://fb.me/zouTuUv2"				"27080118421"	https://twitter.com/SocialismAlerts/status/27080118421
	2010-10-11 23:42	0	0	"@KurtSchlichter President's Thug Nun: Obamacare Scranton Scandal Explodes http://bit.ly/cVDend"		@KurtSchlichter		"27080050965"	https://twitter.com/RexRedbone/status/27080050965
	2010-10-11 23:42	0	0	"Elaine Marshall: Obamacare "is a start.""				"27079984761"	https://twitter.com/nealrobbins/status/27079984761
	2010-10-11 23:42	0	0	"30 companies get exemptions from Obamacare provisions: digg_url = 'http://medicalcenter.web.id/news-health/30-comp... http://bit.ly/b1WKzc"				"27079979306"	https://twitter.com/mediccent/status/27079979306
	2010-10-11 23:40	0	0	"McDonald's ObamaCare Deal Violates Rule of Law - Big Gov http://financeam.com/mcdonalds-obamacare-deal-violates-rule-of-law-big-government/"				"27079868997"	https://twitter.com/financeam/status/27079868997
	2010-10-11 23:40	0	0	"THIS NEEDS TO GO NATIONAL : Obamacare Scranton Scandal Explodes http://spectator.org/archives/2010/10/11/the-presidents-nun-obamacare-s"				"27079835250"	https://twitter.com/pfloyd325/status/27079835250
	2010-10-11 23:37	3	0	"RT @m4zdaman : 3 HOSPITALS UP FOR SALE, THE CAUSE: OBAMACARE read here: http://bit.ly/bm0Ztj #p2"		@m4zdaman	#p2	"27079629844"	https://twitter.com/Paceset9999/status/27079629844
	2010-10-11 23:37	0	0	"RT @m4zdaman : 3 HOSPITALS UP FOR SALE, THE CAUSE: OBAMACARE read here: http://bit.ly/bm0Ztj #p2"		@m4zdaman	#p2	"27079629034"	https://twitter.com/PacesetEclectic/status/27079629034
	2010-10-11 23:37	0	0	"RT @m4zdaman : 3 HOSPITALS UP FOR SALE, THE CAUSE: OBAMACARE read here: http://bit.ly/bm0Ztj #p2"		@m4zdaman	#p2	"27079623530"	https://twitter.com/PacesetEclectic/status/27079623530
	2010-10-11 23:37	0	0	"@angie__CA entra aca www.justunfollow.com"		@angie__CA		"27079606794"	https://twitter.com/FansOficialLali/status/27079606794
	2010-10-11 23:35	0	0	"Why ObamaCare killed child-only health plans | Behind The Black: The law of unintended consequences: Why ObamaCare ... http://bit.ly/asEESI"				"27079418090"	https://twitter.com/AltonforHealth/status/27079418090
	2010-10-11 23:35	0	0	"McDonald's ObamaCare Deal Violates Rule of Law: McDonald's ObamaCare Deal Violates Rule of Law Big Government - 7... http://bit.ly/aL5u0K"				"27079398954"	https://twitter.com/stocknugget/status/27079398954
	2010-10-11 23:34	0	0	"@p_lanzani ..ohhhhh:(..me mandas un beso por aca ??"		@p_lanzani		"27079332949"	https://twitter.com/piojameli/status/27079332949
	2010-10-11 23:34	0	0	"@Jihadihunter President's Thug Nun: Obamacare Scranton Scandal Explodes http://bit.ly/cVDend"		@Jihadihunter		"27079325771"	https://twitter.com/RexRedbone/status/27079325771
	2010-10-11 23:33	1	0	"@Linnlondon1 President's Thug Nun: Obamacare Scranton Scandal Explodes http://bit.ly/cVDend"		@Linnlondon1		"27079278252"	https://twitter.com/RexRedbone/status/27079278252
	2010-10-11 23:33	1	0	"Pence believes #SCOTUS will find #ObamaCare unconstitutional http://twurl.nl/unugby #tcot #sgp #twisters #tlot #ocra #ucot #ampat #teaparty"			#SCOTUS #ObamaCare #tcot #sgp #twisters #tlot #ocra #ucot #ampat #teaparty	"27079217500"	https://twitter.com/TCOAmerica/status/27079217500
	2010-10-11 23:32	0	0	"@PatDollard President's Nun: Obamacare Scranton Scandal Explodes http://bit.ly/cVDend"		@PatDollard		"27079208277"	https://twitter.com/RexRedbone/status/27079208277
	2010-10-11 23:32	0	0	"Physicians form society to challenge AMA and ObamaCare http://safe.mn/Xiu"				"27079163729"	https://twitter.com/HotInPolitics/status/27079163729
	2010-10-11 23:32	0	0	"Don't forget how they didn't listen when we said no to bailouts, no to stimulus, no to Obamacare . Can you f'ing hear us now #tcot #teaparty"			#tcot #teaparty	"27079148801"	https://twitter.com/eRtwngr/status/27079148801
	2010-10-11 23:31	0	0	"It's not Obamacare ! It isn't even enough to be called Obamacare . If u r lucky enough to have healthcare, just think, what if.. you didn't?"				"27079088655"	https://twitter.com/Wildheart07/status/27079088655
	2010-10-11 23:30	0	0	"What’s the Point of Obamacare Then? | RedState http://www. redstate.com/erick/2010/10/ 07/whats-the-point-of-obamacare-then/ … via @ewerickson"		@ewerickson		"27078998421"	https://twitter.com/lwilsonfriend/status/27078998421
	2010-10-11 23:30	0	0	"Petition circulated for special prosecutor to investigate financial crisis and ObamaCare bribery. - @GOPTrust http://bit.ly/a2TVzg"		@GOPTrust		"27078959892"	https://twitter.com/Obamacare411/status/27078959892
	2010-10-11 23:29	0	0	"McGurn: Boehner's 'Plan B' for ObamaCare http://bit.ly/aCMGFK - Freedom"				"27078920508"	https://twitter.com/America1First/status/27078920508
	2010-10-11 23:28	0	0	"RT@cprights: Today's Daily Dose: 'The Unraveling Of ObamaCare ' http://tinyurl.com/3xfp5ur #cprights #tcot #hcr"		@cprights	#cprights #tcot #hcr	"27078818953"	https://twitter.com/jhenegar/status/27078818953
	2010-10-11 23:26	0	0	"RT @newt4potus : RT @CO2HOG via @Biggovt : McDonald’s ObamaCare Deal Violates Rule of Law http://bit.ly/cJIdVW #tcot"		@newt4potus @CO2HOG @Biggovt	#tcot	"27078670674"	https://twitter.com/wishsong1976/status/27078670674
	2010-10-11 23:26	0	0	"What do I tell my little girl when she has nightmares about the US Chamber of Commerce? Does #ObamaCare cover chamber counseling?"			#ObamaCare	"27078647642"	https://twitter.com/toddeherman/status/27078647642
	2010-10-11 23:25	0	0	"Greek Health System Opts for Amputation as Money-Saver [Campaigned 4 CHANGE] http://bit.ly/cPWAXc #tcot #Twisters #Teaparty #ObamaCare #p2"			#tcot #Twisters #Teaparty #ObamaCare #p2	"27078591287"	https://twitter.com/Blueberrier0341/status/27078591287
	2010-10-11 23:24	0	0	"Public Health: Greek health system opts for Amputation over diabetic footwear as money-saver. Idea for Obamacare ? http://j.mp/d9Y9lz #tcot"			#tcot	"27078500780"	https://twitter.com/Parrish_Miller/status/27078500780
	2010-10-11 23:24	0	0	"RT @Benishek : More Obamacare failures! More reasons to repeal this disaster! http://fb.me/Jhttp://fb.me/JGdDvaOQ"		@Benishek		"27078500140"	https://twitter.com/rightLainey/status/27078500140
	2010-10-11 23:24	1	0	"RT @conservatweet [BigGov] McDonald’s ObamaCare Deal Violates Rule of Law: “…to the end it may be a government of laws and not ... htt"		@conservatweet		"27078492339"	https://twitter.com/qstarnews/status/27078492339
	2010-10-11 23:24	0	0	"RT @paulswansen : McDonald’s ObamaCare Deal Violates Rule of Law - Big Government http://goo.gl/zJz6 - The Obama Administration is devo ..."		@paulswansen		"27078486031"	https://twitter.com/80216chat/status/27078486031
	2010-10-11 23:22	0	0	"McDonalds ObamaCare Deal Violates Rule of Law http:// biggovernment.com/jperren/2010/1 0/11/mcdonalds-obamacare-deal-violates-rule-of-law/ … via @AddThis"		@AddThis		"27078359850"	https://twitter.com/Chris11962/status/27078359850
	2010-10-11 23:22	1	0	"Obamacare Failing Amid High Costs, Red Tape http://hurl.no/01b #tcot #gop #conservative #healthcare"			#tcot #gop #conservative #healthcare	"27078328760"	https://twitter.com/grhines/status/27078328760
	2010-10-11 23:22	0	0	"Atty Gen Greg Abbott is up; it is time to get this border under control, Repeal Obamacare ; Retire Reid and Pelosi! #gop #tcot #tlib #912"			#gop #tcot #tlib #912	"27078323812"	https://twitter.com/Texasfor56/status/27078323812
	2010-10-11 23:21	0	0	"McDonald’s ObamaCare Deal Violates Rule of Law - Big Government http://goo.gl/zJz6 - The Obama Administration is devoid of any integrity."				"27078264540"	https://twitter.com/paulswansen/status/27078264540
	2010-10-11 23:20	1	0	"McDonald’s ObamaCare Deal Violates Rule of Law http://is.gd/fXM3V"				"27078191152"	https://twitter.com/Magmannn/status/27078191152
	2010-10-11 23:17	0	0	"how long before the first ACA /Today Tonight story on the stupid dimwit who's racked up $$$s on windows phone 7 apps?? http://bit.ly/brzD6D"				"27077977603"	https://twitter.com/nettsu/status/27077977603
	2010-10-11 23:16	3	0	"Republican, Independent and Green Party Candidates Agree Obamacare Must Go http://bit.ly/aHUGFe"				"27077939362"	https://twitter.com/LibertyBleeds/status/27077939362
	2010-10-11 23:16	0	0	"@tron @ebertchicago for every one "helped" by Obamacare there are dozens being harmed! Stop drinking the Kool-aid!"		@tron @ebertchicago		"27077934376"	https://twitter.com/Zookeeper63/status/27077934376
	2010-10-11 23:16	0	0	"McDonald’s ObamaCare Waivers Deal Violates Rule of Law. But, hey, who cares? http://bit.ly/caS5wj #corruption #tcot #hcr #obamacare"			#corruption #tcot #hcr #obamacare	"27077920088"	https://twitter.com/TexGEOas/status/27077920088
	2010-10-11 23:16	1	0	"@judicialwatch RT@RushRunsAmerica McDonald’s ObamaCare Deal Violates Rule of Law http://bit.ly/cFndN0 :: BigGovernment"		@judicialwatch @RushRunsAmerica		"27077913062"	https://twitter.com/izzysroses/status/27077913062
	2010-10-11 23:16	1	0	"RT @tjholthaus : RT @KOSMOSNET : Big Government McDonald’s ObamaCare Deal Violates Rule of Law http://bit.ly/aL5u0K #tcot #tlot"		@tjholthaus @KOSMOSNET	#tcot #tlot	"27077900328"	https://twitter.com/CFHeather/status/27077900328
	2010-10-11 23:16	5	2	"More Obamacare failures! More reasons to repeal this disaster! http://fb.me/JGdDvaOQ"				"27077899873"	https://twitter.com/Benishek/status/27077899873
	2010-10-11 23:16	0	0	"Check this video out -- Jan Schakowsky Defends Obamacare 10-10-10 http://www. youtube.com/watch?v=xfKXw_ _P89w … via @youtube"		@youtube		"27077896679"	https://twitter.com/JimRoseVSOP/status/27077896679
	2010-10-11 23:15	1	0	"RT @KOSMOSNET : Big Government McDonald’s ObamaCare Deal Violates Rule of Law http://bit.ly/aL5u0K #tcot #tlot"		@KOSMOSNET	#tcot #tlot	"27077853420"	https://twitter.com/tjholthaus/status/27077853420
	2010-10-11 23:15	0	0	"The FOX Nation - The President's Nun: Obamacare Scranton Scandal Explodes http://bit.ly/9dlOwE"				"27077837948"	https://twitter.com/redTrends/status/27077837948
	2010-10-11 23:14	0	0	"Video: Schakowsky Explains the Constitutional Basis of Obamacare Favorite part: › I don’t see where it is in... http://tumblr.com/xcnleq0tn"				"27077786310"	https://twitter.com/evilteabagger/status/27077786310
	2010-10-11 23:14	2	0	"Big Government McDonald’s ObamaCare Deal Violates Rule of Law http://bit.ly/aL5u0K #tcot #tlot"			#tcot #tlot	"27077739489"	https://twitter.com/KOSMOSNET/status/27077739489
	2010-10-11 23:14	0	0	"BigGovt: McDonald’s ObamaCare Deal Violates Rule of Law: “…to the end it may be a government of laws and ... http://bit.ly/aFlbG5 #BigTweet"			#BigTweet	"27077739456"	https://twitter.com/BigTweeting/status/27077739456
	2010-10-11 23:14	0	0	"McDonald’s ObamaCare Deal Violates Rule of Law http://bit.ly/cFndN0 :: BigGovernment"				"27077739360"	https://twitter.com/FreeToProsper/status/27077739360
	2010-10-11 23:14	0	0	"McDonald’s ObamaCare Deal Violates Rule of Law http://bit.ly/aL5u0K #dripusa #ocra #tcot"			#dripusa #ocra #tcot	"27077739168"	https://twitter.com/AZgrassroots/status/27077739168
	2010-10-11 23:14	0	0	"McDonald’s ObamaCare Deal Violates Rule of Law: “…to the end it may be a government of laws and n... http://bit.ly/aL5u0K #tcot #ocra #tlot"			#tcot #ocra #tlot	"27077739030"	https://twitter.com/DRIPusa/status/27077739030
	2010-10-11 23:14	0	0	"por aca http://twitcam.com/2cik8 ( @anghielito live on http://twitcam.com/2cik8)"		@anghielito		"27077732041"	https://twitter.com/anghielito/status/27077732041
	2010-10-11 23:14	0	0	"McDonald’s ObamaCare Deal Violates Rule of Law: “…to the end it may be a government of laws and not of men.” John... http://dlvr.it/6vW5X"				"27077729427"	https://twitter.com/Solutionsology_/status/27077729427
	2010-10-11 23:13	1	0	"Big Government- McDonald’s ObamaCare Deal Violates Rule of Law: “…to the end it may be a government of laws and no... http://bit.ly/beNOAG"				"27077694696"	https://twitter.com/BreakingNewz/status/27077694696
	2010-10-11 23:13	0	0	"McDonald’s ObamaCare Deal Violates Rule of Law: “…to the end it may be a government of laws and not of men.” John ... http://bit.ly/beNOAG"				"27077694609"	https://twitter.com/PatriotActivist/status/27077694609
	2010-10-11 23:13	0	0	"McDonald’s ObamaCare Deal Violates Rule of Law http://bit.ly/beNOAG #tcot #sgp"			#tcot #sgp	"27077694505"	https://twitter.com/brandootr/status/27077694505
	2010-10-11 23:13	0	0	"McDonald’s ObamaCare Deal Violates Rule of Law http://bit.ly/aN3dT8 #tcot"			#tcot	"27077694467"	https://twitter.com/RedAlertNews/status/27077694467
	2010-10-11 23:13	1	0	"[BigGov] McDonald’s ObamaCare Deal Violates Rule of Law: “…to the end it may be a government of laws and not ... http://bit.ly/beNOAG #tcot"			#tcot	"27077694267"	https://twitter.com/conservatweet/status/27077694267
	2010-10-11 23:13	19	3	"McDonald’s ObamaCare Deal Violates Rule of Law: “…to the end it may be a government of laws and not of men.” John ... http://bit.ly/9bhWta"				"27077694138"	https://twitter.com/biggovt/status/27077694138
	2010-10-11 23:13	0	1	"McDonald’s ObamaCare Deal Violates Rule of Law: “…to the end it may be a government of laws and... http://bit.ly/a2D755 #tcot #tlot #BigGov"			#tcot #tlot #BigGov	"27077694031"	https://twitter.com/Thinktress/status/27077694031
	2010-10-11 23:09	0	0	"@patdollard Jan Schakowsky trys Defending Obamacare 10-10-10 http://youtu.be/xfKXw__P89w"		@patdollard		"27077391992"	https://twitter.com/RexRedbone/status/27077391992
	2010-10-11 23:08	0	0	"#ifPalinwaspresident Health Insuance stocks propel market to new highs as Obamacare repeal is signed""			#ifPalinwaspresident	"27077331972"	https://twitter.com/danthebarbarian/status/27077331972
	2010-10-11 23:06	0	0	"RT @Obamacare411 : Today's @RasmussenPoll : 55% favor repeal of ObamaCare , 41% strongly favor repeal. #tcot http://ht.ly/2ROss"		@Obamacare411 @RasmussenPoll	#tcot	"27077189604"	https://twitter.com/bikerbd/status/27077189604
	2010-10-11 23:05	0	0	"Sign the ForAmerica petition to send a message to your Congressman urging them to Repeal Obamacare . #tcot #hc http://foramerica.org"			#tcot #hc	"27077101678"	https://twitter.com/DentalWorksMedi/status/27077101678
	2010-10-11 23:04	10	0	"The FOX Nation - The President's Nun: Obamacare Scranton Scandal Explodes http://is.gd/fXLcd"				"27077027019"	https://twitter.com/mikepfs/status/27077027019
	2010-10-11 23:04	0	0	"The American Spectator : The President's Nun: Obamacare Scranton Scandal Explodes: http://bit.ly/9wFqxL via @addthis"		@addthis		"27077007873"	https://twitter.com/buswidow/status/27077007873
	2010-10-11 23:03	0	0	"los k ya andan poniendo su "navidad" por aca !!! isn't way tooooo early?"				"27076939048"	https://twitter.com/ilianakarla/status/27076939048
	2010-10-11 23:02	0	0	"John Raese: Gov. Manchin 'For Obamacare Before He Was Against It' http://goo.gl/xvaT"				"27076847225"	https://twitter.com/stonejd/status/27076847225
	2010-10-11 23:01	0	0	"Oberstar also leaves out that HE isnt on Obamacare . Hes going to stick with the congressional plan"				"27076789348"	https://twitter.com/401turbo/status/27076789348
	2010-10-11 23:01	2	0	"Republican, Independent and Green Party Candidates Agree Obamacare Must Go http://is.gd/fXKWK"				"27076752425"	https://twitter.com/imsure/status/27076752425
	2010-10-11 23:00	0	0	"RT @Obamacare411 : Today's @RasmussenPoll : 55% favor repeal of ObamaCare , 41% strongly favor repeal. #tcot http://ht.ly/2ROss"		@Obamacare411 @RasmussenPoll	#tcot	"27076743855"	https://twitter.com/CFHeather/status/27076743855
	2010-10-11 23:00	1	0	"Today's @RasmussenPoll : 55% favor repeal of ObamaCare , 41% strongly favor repeal. #tcot http://ht.ly/2ROss"		@RasmussenPoll	#tcot	"27076682635"	https://twitter.com/Obamacare411/status/27076682635
	2010-10-11 23:00	1	0	"Even Rory Reid admits that Obamacare may hurt Nevada http://ow.ly/2RQbG When will @HarryReid and @SpeakerPelosi wake up? #hcr"		@HarryReid @SpeakerPelosi	#hcr	"27076680285"	https://twitter.com/ForAmerica/status/27076680285
	2010-10-11 22:59	0	0	"@highsugar You might be on to something about that Obamacare wording, since the GOP conservatives love to use that term."		@highsugar		"27076659381"	https://twitter.com/bikeman24/status/27076659381
	2010-10-11 22:59	0	0	"Hey everyone! This Friday, Andrew will be getting tattooed at Neon Dragon Tattoo. All of us ACA boys will be there... http://fb.me/FUnEwHUz"				"27076604961"	https://twitter.com/ACasualAffair/status/27076604961
	2010-10-11 22:59	0	0	"Andy Griffith commercial for ObamaCare - Griffith appears to be an Alzheimer patient induced by medicare.gov"				"27076603673"	https://twitter.com/andyraffalski/status/27076603673
	2010-10-11 22:59	0	0	"Federal Judge Upholds Individual Mandate of ObamaCare : Nullification has been written about in this magazine by th... http://bit.ly/9NHKDN"				"27076601680"	https://twitter.com/RememberInNov/status/27076601680
	2010-10-11 22:58	0	0	"LOCAL HOSPITALS CLOSING BECAUSE OF OBAMACARE http://bit.ly/cAeYBy #right #tcot #gop #teamsarah #palin #teaparty #rush #beck #ocra"			#right #tcot #gop #teamsarah #palin #teaparty #rush #beck #ocra	"27076599030"	https://twitter.com/1Sheyanne/status/27076599030
	2010-10-11 22:58	0	0	"holaa algien aca ?? ( @dulceyrebeldee live on http://twitcam.com/2chyc)"		@dulceyrebeldee		"27076568399"	https://twitter.com/dulceyrebeldee/status/27076568399
	2010-10-11 22:56	0	0	"Catholic hospitals closing because of Obamacare . http://j.mp/bnb4kU"				"27076411479"	https://twitter.com/lukemperez/status/27076411479
	2010-10-11 22:55	0	0	"Tryin to makes moves $ ACA $ on it!!"				"27076380983"	https://twitter.com/DEESTATE_ACA/status/27076380983
	2010-10-11 22:55	3	0	"ROFL: Wake up America - Democrats Running On 'Repeal' Obamacare Platform? http://is.gd/fXKy1"				"27076351361"	https://twitter.com/mikepfs/status/27076351361
	2010-10-11 22:55	0	0	"The American Spectator : The President's Nun: Obamacare Scranton Scandal Explodes: http://bit.ly/9HGlDZ via"				"27076350841"	https://twitter.com/NEpatriot44/status/27076350841
	2010-10-11 22:54	0	0	"Rep Jim Oberstar, D MN (8) says he voted for Obamacare to give us options. He lost his first wife to breast cancer"				"27076305956"	https://twitter.com/401turbo/status/27076305956
	2010-10-11 22:54	0	0	"issue @core Pa Catholic hosp sale re-election prospects of 2 House members Dems Paul Kanjorski&Chris Carney cast key votes pass ObamaCare"		@core		"27076259912"	https://twitter.com/lcrtl/status/27076259912
	2010-10-11 22:53	5	1	"Wake up America - Am Spec Must Read: Obamacare Scandal Unfolds http://is.gd/fXKtj #tcot"			#tcot	"27076187274"	https://twitter.com/mikepfs/status/27076187274
	2010-10-11 22:52	0	0	"Let me explain the constitutional basis for Obamacare : there isn't one"				"27076115795"	https://twitter.com/BCD_76/status/27076115795
	2010-10-11 22:52	0	0	"Obama’s federal Centers for Medicare and Medicaid Services predicts that Obamacare will raise costs http://is.gd/f4UKo"				"27076101739"	https://twitter.com/island_adv/status/27076101739
	2010-10-11 22:51	0	0	"issues at the core of the controversy ObamaCare and the sale of three Scranton-area Catholic hospitals one"				"27076094484"	https://twitter.com/lcrtl/status/27076094484
	2010-10-11 22:50	0	0	"Scranton political battle over ObamaCare involving White House 2 incumbent Pa congressmen 3 Catholic hospitals + a nun has just exploded"				"27075972326"	https://twitter.com/lcrtl/status/27075972326
	2010-10-11 22:48	1	0	"RT @aapsonline : What We Can Learn From a Canadian Physician About Obamacare http://bit.ly/9PNy5v #tcot #hcr #glennbeck"		@aapsonline	#tcot #hcr #glennbeck	"27075820010"	https://twitter.com/dulcimerjames/status/27075820010
	2010-10-11 22:47	0	0	"I'm sick of people complaining about " #obamacare ". so much good that came from this bill. Stop watching #foxnews and go read the bill."			#obamacare #foxnews	"27075793867"	https://twitter.com/michael2188/status/27075793867
	2010-10-11 22:47	0	0	"The good NEW days..thanks Dems! ObamaCare Revisited By Michael Master|ATLAH Media Network http://bit.ly/98fGOx"				"27075792232"	https://twitter.com/katnandu/status/27075792232
	2010-10-11 22:47	0	0	"rt @CFHeather RT @RTHTGakaRoland : Physicians form society to challenge AMA and ObamaCare http://www. sodahead.com/united-states/ physicians-form-society-to-challenge-ama-and-obamacare/question-1276579/ … via @sodahead"		@CFHeather @RTHTGakaRoland @sodahead		"27075739985"	https://twitter.com/fuTuRe_sHOcK/status/27075739985
	2010-10-11 22:47	0	0	"Makasi aca RT @happyAcha: RT @auliaginting : Happy Birthday @triatrios wyatb yooo"		@happyAcha @auliaginting @triatrios		"27075737118"	https://twitter.com/triatrios/status/27075737118
	2010-10-11 22:46	2	0	"RT @RTHTGakaRoland : Physicians form society to challenge AMA and ObamaCare http://www. sodahead.com/united-states/ physicians-form-society-to-challenge-ama-and-obamacare/question-1276579/ … via @sodahead #tcot #tlot"		@RTHTGakaRoland @sodahead	#tcot #tlot	"27075687061"	https://twitter.com/CFHeather/status/27075687061
	2010-10-11 22:45	0	0	"Physicians form society to challenge AMA and ObamaCare http://www. sodahead.com/united-states/ physicians-form-society-to-challenge-ama-and-obamacare/question-1276579/ … via @sodahead #tcot #tlot"		@sodahead	#tcot #tlot	"27075601090"	https://twitter.com/RTHTGakaRoland/status/27075601090
	2010-10-11 22:44	1	0	"RT @nikkihaley : "We need a governor like Nikki Haley to fight ObamaCare " – @VoteTimScott http://bit.ly/cEs4mw"		@nikkihaley @VoteTimScott		"27075561625"	https://twitter.com/pinnie99/status/27075561625
	2010-10-11 22:44	0	0	"Ppl using the term " Obamacare ," might as well call the POTUS a nigga, b/c that's just what they mean, "niggacare," which is slanderous!!"				"27075549338"	https://twitter.com/highsugar/status/27075549338
	2010-10-11 22:42	0	0	"The October Surprise That Won’t Help the Democrats - @JimGeraghty http://www. nationalreview.com/campaign-spot/ 248295/october-surprise-iwonti-help-democrats?sms_ss=twitter&at_xt=4cb3922aec260243,0 … via @AddThis #obamacare #obamafail #teaparty #hcr"		@JimGeraghty @AddThis	#obamacare #obamafail #teaparty #hcr	"27075426132"	https://twitter.com/dabzs/status/27075426132
	2010-10-11 22:42	2	0	"Repeal it. Start over! Manchin on Obamacare : If You Can't Fix It, "Repeal the Whole Thing" http://j.mp/dtqkYL"				"27075376174"	https://twitter.com/JimELiv/status/27075376174
	2010-10-11 22:41	0	0	"ObamaCare Revisited: http://tinyurl.com/2f3q4h6 #politics"			#politics	"27075320197"	https://twitter.com/shybarbarian/status/27075320197
	2010-10-11 22:41	0	0	"I am so appalled that ppl are allowed to use the term " Obamacare " as part of a campaign speech. That is so racist."				"27075319861"	https://twitter.com/highsugar/status/27075319861
	2010-10-11 22:41	0	0	"#AZ #dem Rep @KyrstenSinema continues 2 erroneously assert Supremacy Clause makes #Obamacare legal w/o citing Art 1 Sec 8 http://is.gd/fP35U"		@KyrstenSinema	#AZ #dem #Obamacare	"27075307947"	https://twitter.com/NOTKyrstnSinema/status/27075307947
	2010-10-11 22:40	0	0	"Each and every candidate that uses the term " Obamacare " is definitely racist, and if they say they aren't, they truth aint in them."				"27075242239"	https://twitter.com/highsugar/status/27075242239
	2010-10-11 22:39	0	0	"The truth is not in the media, as they are a part of big corporation that we can't listen to. So sick of hearing that racist tone Obamacare"				"27075194461"	https://twitter.com/highsugar/status/27075194461
	2010-10-11 22:39	0	0	"The American Spectator : The President's Nun: Obamacare Scranton Scandal Explodes: http://bit.ly/9j1Vuk [ @seanhannity @glennbeck ]"		@seanhannity @glennbeck		"27075179178"	https://twitter.com/websquaw/status/27075179178
	2010-10-11 22:38	0	0	"A 1099-MISC must be filed for any small business purchase over $600 because of #Obamacare Way to waste people's time and money!"			#Obamacare	"27075158307"	https://twitter.com/ClayMeanderings/status/27075158307
